event_time,event_type,wallet_value,cash,locked_stake
2026-04-03 21:00:00+00:00,entry,1675.7858260869723,1031.7685281871627,644.0172978998096
2026-04-03 21:00:00+00:00,entry,1675.7858260869723,1015.6552029363264,660.1306231506459
2026-04-03 21:00:00+00:00,entry,1675.7858260869723,988.6544957592494,687.1313303277229
2026-04-03 21:00:00+00:00,entry,1675.7858260869723,968.7046644963092,707.0811615906631
2026-04-03 21:00:00+00:00,entry,1675.7858260869723,934.7668644104771,741.0189616764952
2026-04-03 21:00:00+00:00,entry,1675.7858260869723,885.4790459961544,790.3067800908179
2026-04-03 21:00:00+00:00,entry,1675.7858260869723,831.6887366271206,844.0970894598516
2026-04-03 21:00:00+00:00,entry,1675.7858260869723,777.0435466460237,898.7422794409486
2026-04-03 21:00:00+00:00,entry,1675.7858260869723,740.5025778216121,935.2832482653602
2026-04-03 21:00:00+00:00,entry,1675.7858260869723,705.3862081716418,970.3996179153305
2026-04-03 21:00:00+00:00,entry,1675.7858260869725,668.8452393472302,1006.9405867397422
2026-04-03 21:00:00+00:00,entry,1675.7858260869725,610.5413565888241,1065.2444694981484
2026-04-03 21:00:00+00:00,entry,1675.7858260869725,555.8961666077272,1119.8896594792452
2026-04-03 21:00:00+00:00,entry,1675.7858260869725,475.56830987904095,1200.2175162079316
2026-04-03 21:00:00+00:00,entry,1675.7858260869725,404.2375657052427,1271.5482603817297
2026-04-03 21:00:00+00:00,entry,1675.7858260869725,327.6795175863625,1348.1063085006099
2026-04-03 21:00:00+00:00,entry,1675.7858260869725,312.46204066303756,1363.3237854239349
2026-04-03 21:00:00+00:00,entry,1675.7858260869725,286.1834958055093,1389.602330281463
2026-04-03 21:00:00+00:00,entry,1675.7858260869723,249.90643691049542,1425.879389176477
2026-04-03 21:00:00+00:00,entry,1675.7858260869725,233.79311165965913,1441.9927144273133
2026-04-03 21:00:00+00:00,entry,1675.7858260869723,187.61166835548283,1488.1741577314895
2026-04-03 21:00:00+00:00,entry,1675.7858260869725,162.54649574307086,1513.2393303439017
2026-04-03 21:00:00+00:00,entry,1675.7858260869725,145.2044855602536,1530.5813405267188
2026-04-03 21:00:00+00:00,entry,1675.7858260869725,89.85668947203877,1585.9291366149337
2026-04-03 21:00:00+00:00,entry,1675.7858260869725,53.315720647627124,1622.4701054393454
2026-04-03 21:00:00+00:00,entry,1675.7858260869723,27.037175790098914,1648.7486502968734
2026-04-03 21:00:00+00:00,entry,1675.7858260869725,10.92385053926263,1664.8619755477098
2026-04-03 21:00:00+00:00,entry,1675.7858260869725,0.0,1675.7858260869725
2026-04-03 22:30:39+00:00,resolution,1625.5808738344251,0.0,1625.5808738344251
2026-04-03 22:35:37+00:00,resolution,1647.8149667534665,41.95111871517251,1605.863848038294
2026-04-03 22:39:17+00:00,resolution,1664.6283827174284,69.74188890353932,1594.886493813889
2026-04-04 04:22:17+00:00,resolution,1678.2158353613768,250.90792415618495,1427.3079112051919
2026-04-04 04:26:27+00:00,resolution,1691.8032880053252,432.07395940883055,1259.7293285964947
2026-04-04 05:26:03+00:00,resolution,1713.5790360279243,621.4282900401269,1092.1507459877973
2026-04-04 06:12:45+00:00,resolution,1653.1968182272894,621.4282900401269,1031.7685281871627
2026-04-04 06:49:57+00:00,resolution,1672.1124609130538,656.4572579767274,1015.6552029363265
2026-04-04 07:02:35+00:00,resolution,1645.111753735977,656.4572579767274,988.6544957592495
2026-04-04 07:27:33+00:00,resolution,1667.1615672371213,698.456902740812,968.7046644963093
2026-04-04 07:34:29+00:00,resolution,1711.2416983830872,776.47483397261,934.7668644104772
2026-04-04 11:05:59+00:00,resolution,1661.9538799687643,776.47483397261,885.4790459961545
2026-04-04 11:54:23+00:00,resolution,1608.1635705997307,776.47483397261,831.6887366271208
2026-04-04 12:36:25+00:00,resolution,1553.5183806186337,776.47483397261,777.0435466460239
2026-04-04 12:39:07+00:00,resolution,1603.9797185190118,863.4771406973996,740.5025778216122
2026-04-04 13:04:31+00:00,resolution,1568.8633488690416,863.4771406973996,705.3862081716419
2026-04-04 13:42:23+00:00,resolution,1619.3246867694193,950.4794474221892,668.8452393472302
2026-04-04 13:42:25+00:00,resolution,1712.459460526354,1101.9181039375298,610.5413565888241
2026-04-04 14:18:11+00:00,resolution,1657.814270545257,1101.9181039375298,555.8961666077272
2026-04-04 14:24:01+00:00,resolution,1577.4864138165708,1101.9181039375298,475.5683098790409
2026-04-04 14:25:03+00:00,resolution,1712.9114498566805,1308.673884151438,404.2375657052426
2026-04-04 14:25:05+00:00,resolution,1636.3534017378006,1308.673884151438,327.6795175863625
2026-04-04 14:33:13+00:00,resolution,1621.1359248144754,1308.673884151438,312.46204066303756
2026-04-04 14:33:15+00:00,resolution,1594.8573799569472,1308.673884151438,286.1834958055093
2026-04-04 14:34:15+00:00,resolution,1558.5803210619333,1308.673884151438,249.90643691049542
2026-04-04 15:33:43+00:00,resolution,1576.036423417006,1342.2433117573469,233.79311165965913
2026-04-04 15:38:41+00:00,resolution,1643.88323518487,1456.2715668293872,187.61166835548283
2026-04-04 15:40:49+00:00,resolution,1618.818062572458,1456.2715668293872,162.54649574307086
2026-04-04 15:42:09+00:00,resolution,1601.4760523896407,1456.2715668293872,145.2044855602536
2026-04-04 15:42:33+00:00,resolution,1688.0456821686437,1598.1889926966048,89.85668947203877
2026-04-04 15:46:41+00:00,resolution,1651.504713344232,1598.1889926966048,53.315720647627124
2026-04-04 15:53:43+00:00,resolution,1625.2261684867037,1598.1889926966048,27.037175790098914
2026-04-04 16:09:37+00:00,resolution,1642.6822708417765,1631.7584203025137,10.92385053926263
2026-04-04 16:11:37+00:00,resolution,1656.8707203927727,1656.8707203927727,0.0
2026-04-04 21:00:00+00:00,entry,1656.8707203927727,1605.1186816055897,51.75203878718309
2026-04-04 21:00:00+00:00,entry,1656.8707203927727,1578.4730998448872,78.39762054788558
2026-04-04 21:00:00+00:00,entry,1656.8707203927727,1544.9183660588524,111.95235433392031
2026-04-04 21:00:00+00:00,entry,1656.8707203927727,1525.3329147062914,131.5378056864813
2026-04-04 21:00:00+00:00,entry,1656.8707203927727,1503.0631469590767,153.807573433696
2026-04-04 21:00:00+00:00,entry,1656.8707203927727,1445.338670520368,211.53204987240483
2026-04-04 21:00:00+00:00,entry,1656.870720392773,1279.6515984810908,377.21912191168207
2026-04-04 21:00:00+00:00,entry,1656.870720392773,1253.5608440345102,403.30987635826267
2026-04-04 21:00:00+00:00,entry,1656.870720392773,1227.4700895879296,429.4006308048433
2026-04-04 21:00:00+00:00,entry,1656.870720392773,1200.824507827227,456.0462125655458
2026-04-04 21:00:00+00:00,entry,1656.870720392773,1035.1374357879497,621.7332846048231
2026-04-04 21:00:00+00:00,entry,1656.870720392773,1015.5519844353887,641.3187359573841
2026-04-04 21:00:00+00:00,entry,1656.8707203927727,950.3549313157877,706.515789076985
2026-04-04 21:00:00+00:00,entry,1656.8707203927727,885.1578781961866,771.712842196586
2026-04-04 21:00:00+00:00,entry,1656.8707203927727,868.0116125712069,788.8591078215658
2026-04-04 21:00:00+00:00,entry,1656.8707203927727,810.3658235188042,846.5048968739685
2026-04-04 21:00:00+00:00,entry,1656.8707203927727,790.6411720855568,866.2295483072159
2026-04-04 21:00:00+00:00,entry,1656.8707203927727,750.4662131462671,906.4045072465055
2026-04-04 21:00:00+00:00,entry,1656.8707203927725,702.2945564646462,954.5761639281263
2026-04-04 21:00:00+00:00,entry,1656.8707203927727,666.4269677970278,990.4437525957449
2026-04-04 21:00:00+00:00,entry,1656.8707203927725,626.2520088577381,1030.6187115350344
2026-04-04 21:00:00+00:00,entry,1656.8707203927725,549.4061949028697,1107.4645254899028
2026-04-04 21:00:00+00:00,entry,1656.8707203927725,500.88154307472826,1155.9891773180443
2026-04-04 21:00:00+00:00,entry,1656.8707203927725,477.43525929558524,1179.4354610971873
2026-04-04 21:00:00+00:00,entry,1656.8707203927727,425.68322050840214,1231.1874998843705
2026-04-04 21:00:00+00:00,entry,1656.8707203927727,406.5857440014902,1250.2849763912825
2026-04-04 21:00:00+00:00,entry,1656.8707203927727,383.13946022234717,1273.7312601704255
2026-04-04 21:00:00+00:00,entry,1656.8707203927725,217.4523881830699,1439.4183322097026
2026-04-04 21:00:00+00:00,entry,1656.8707203927727,199.61526320276496,1457.2554571900077
2026-04-04 21:00:00+00:00,entry,1656.8707203927725,160.77784391157851,1496.092876481194
2026-04-04 21:00:00+00:00,entry,1656.8707203927727,137.60482684314815,1519.2658935496245
2026-04-04 21:00:00+00:00,entry,1656.8707203927727,113.86771840785103,1543.0030019849216
2026-04-04 21:00:00+00:00,entry,1656.8707203927727,48.67066528825002,1608.2000551045226
2026-04-04 21:00:00+00:00,entry,1656.8707203927727,24.9335568529529,1631.9371635398197
2026-04-04 21:00:00+00:00,entry,1656.8707203927727,0.0,1656.8707203927727
2026-04-05 00:39:55+00:00,resolution,1605.1186816055895,0.0,1605.1186816055895
2026-04-05 00:48:07+00:00,resolution,1762.235732677318,183.76263283243102,1578.473099844887
2026-04-05 01:04:47+00:00,resolution,1805.8183179396392,260.8999518807867,1544.9183660588524
2026-04-05 01:41:39+00:00,resolution,1786.2328665870782,260.8999518807867,1525.3329147062914
2026-04-05 01:48:23+00:00,resolution,1862.9398443830398,359.8766974239631,1503.0631469590767
2026-04-05 02:11:33+00:00,resolution,1805.2153679443309,359.8766974239631,1445.3386705203677
2026-04-05 02:29:39+00:00,resolution,1809.8130564798505,530.1614579987599,1279.6515984810906
2026-04-05 02:37:49+00:00,resolution,1783.72230203327,530.1614579987599,1253.56084403451
2026-04-05 03:10:49+00:00,resolution,1817.6102934408975,590.1402038529682,1227.4700895879294
2026-04-05 03:24:49+00:00,resolution,1790.964711680195,590.1402038529682,1200.8245078272269
2026-04-05 04:08:17+00:00,resolution,1808.357277253379,773.2198414654292,1035.1374357879497
2026-04-05 05:59:21+00:00,resolution,1831.8167739284245,816.2647894930358,1015.5519844353886
2026-04-05 06:11:23+00:00,resolution,1766.6197208088233,816.2647894930358,950.3549313157876
2026-04-05 06:11:25+00:00,resolution,1885.0763384486618,999.9184602524753,885.1578781961865
2026-04-05 06:28:09+00:00,resolution,1940.8929052704043,1072.8812926991973,868.0116125712069
2026-04-05 07:03:09+00:00,resolution,2032.9764384320345,1222.6106149132304,810.3658235188041
2026-04-05 07:43:29+00:00,resolution,2054.7773689635183,1264.1361968779615,790.6411720855568
2026-04-05 07:54:21+00:00,resolution,2109.1317251754986,1358.6655120292314,750.4662131462671
2026-04-05 07:55:19+00:00,resolution,2186.081254679906,1483.7866982152598,702.2945564646462
2026-04-05 07:59:09+00:00,resolution,2150.213666012288,1483.7866982152598,666.4269677970278
2026-04-05 08:00:05+00:00,resolution,2204.5680222242677,1578.3160133665297,626.2520088577381
2026-04-05 11:14:45+00:00,resolution,2127.7222082693993,1578.3160133665297,549.4061949028697
2026-04-05 11:49:47+00:00,resolution,2079.197556441258,1578.3160133665297,500.88154307472826
2026-04-05 12:12:33+00:00,resolution,2055.751272662115,1578.3160133665297,477.43525929558524
2026-04-05 12:47:03+00:00,resolution,2003.9992338749319,1578.3160133665297,425.6832205084022
2026-04-05 13:21:53+00:00,resolution,1984.9017573680198,1578.3160133665297,406.58574400149024
2026-04-05 13:21:55+00:00,resolution,1961.4554735888769,1578.3160133665297,383.13946022234717
2026-04-05 13:43:03+00:00,resolution,1993.0149158820725,1775.5625276990027,217.45238818306993
2026-04-05 14:43:25+00:00,resolution,1975.1777909017676,1775.5625276990027,199.615263202765
2026-04-05 14:46:29+00:00,resolution,1936.3403716105813,1775.5625276990027,160.77784391157854
2026-04-05 15:26:23+00:00,resolution,1913.1673545421509,1775.5625276990027,137.60482684314815
2026-04-05 15:58:47+00:00,resolution,1889.4302461068537,1775.5625276990027,113.86771840785103
2026-04-05 15:59:53+00:00,resolution,1824.2331929872528,1775.5625276990027,48.67066528825002
2026-04-05 16:01:07+00:00,resolution,1878.3226695857168,1853.3891127327638,24.9335568529529
2026-04-05 16:07:07+00:00,resolution,1923.6244841495325,1923.6244841495325,0.0
2026-04-05 21:00:00+00:00,entry,1923.6244841495325,1731.2620357345793,192.36244841495326
2026-04-05 21:00:00+00:00,entry,1923.6244841495325,1664.3353589187598,259.2891252307727
2026-04-05 21:00:00+00:00,entry,1923.6244841495327,1471.9729105038066,451.651573645726
2026-04-05 21:00:00+00:00,entry,1923.6244841495327,1449.2342301160122,474.39025403352036
2026-04-05 21:00:00+00:00,entry,1923.6244841495325,1435.680996384152,487.94348776538055
2026-04-05 21:00:00+00:00,entry,1923.6244841495327,1381.614627746813,542.0098564027195
2026-04-05 21:00:00+00:00,entry,1923.6244841495325,1354.7107888076587,568.9136953418738
2026-04-05 21:00:00+00:00,entry,1923.6244841495327,1162.3483403927055,761.2761437568271
2026-04-05 21:00:00+00:00,entry,1923.6244841495325,1128.3591330119757,795.2653511375568
2026-04-05 21:00:00+00:00,entry,1923.6244841495327,1086.7169150047198,836.9075691448128
2026-04-05 21:00:00+00:00,entry,1923.6244841495327,1017.4045298774557,906.2199542720768
2026-04-05 21:00:00+00:00,entry,1923.6244841495327,957.320488503315,966.3039956462176
2026-04-05 21:00:00+00:00,entry,1923.6244841495327,890.3938116874956,1033.230672462037
2026-04-05 21:00:00+00:00,entry,1923.6244841495327,876.2125561585843,1047.4119279909482
2026-04-05 21:00:00+00:00,entry,1923.6244841495325,810.1667879829879,1113.4576961665446
2026-04-05 21:00:00+00:00,entry,1923.6244841495327,740.8544028557238,1182.7700812938087
2026-04-05 21:00:00+00:00,entry,1923.6244841495325,709.2024076282103,1214.4220765213222
2026-04-05 21:00:00+00:00,entry,1923.6244841495325,681.6436594367849,1241.9808247127476
2026-04-05 21:00:00+00:00,entry,1923.6244841495327,635.9466977092508,1287.6777864402818
2026-04-05 21:00:00+00:00,entry,1923.6244841495325,621.3737849505421,1302.2506991989903
2026-04-05 21:00:00+00:00,entry,1923.6244841495325,583.2456781675271,1340.3788059820054
2026-04-05 21:00:00+00:00,entry,1923.6244841495322,503.28027869906,1420.3442054504724
2026-04-05 21:00:00+00:00,entry,1923.6244841495325,423.31487923059285,1500.3096049189396
2026-04-05 21:00:00+00:00,entry,1923.6244841495322,397.04689782939124,1526.577586320141
2026-04-05 21:00:00+00:00,entry,1923.6244841495325,358.91879104637627,1564.7056931031561
2026-04-05 21:00:00+00:00,entry,1923.6244841495325,333.0636232486675,1590.560860900865
2026-04-05 21:00:00+00:00,entry,1923.6244841495325,263.7512381214035,1659.873246028129
2026-04-05 21:00:00+00:00,entry,1923.6244841495325,245.25484885073493,1678.3696352987974
2026-04-05 21:00:00+00:00,entry,1923.6244841495325,159.07331416414507,1764.5511699853873
2026-04-05 21:00:00+00:00,entry,1923.6244841495325,142.19941518037723,1781.4250689691553
2026-04-05 21:00:00+00:00,entry,1923.6244841495325,59.10166632465294,1864.5228178248794
2026-04-05 21:00:00+00:00,entry,1923.6244841495325,28.810338554989602,1894.8141455945429
2026-04-05 21:00:00+00:00,entry,1923.6244841495325,0.0,1923.6244841495325
2026-04-05 23:00:01+00:00,resolution,1933.7488235397932,202.48678780521396,1731.2620357345793
2026-04-05 23:50:51+00:00,resolution,2040.6576709209073,376.32231200214756,1664.3353589187598
2026-04-06 00:51:37+00:00,resolution,2081.4618266452917,609.4889161414849,1471.9729105038066
2026-04-06 02:37:17+00:00,resolution,2058.723146257497,609.4889161414849,1449.234230116012
2026-04-06 03:05:29+00:00,resolution,2096.3141907590716,660.6331943749194,1435.680996384152
2026-04-06 03:50:27+00:00,resolution,2042.2478221217325,660.6331943749194,1381.614627746813
2026-04-06 03:50:29+00:00,resolution,2015.343983182578,660.6331943749194,1354.7107888076587
2026-04-06 05:25:39+00:00,resolution,2045.3658681953166,883.0175278026111,1162.3483403927055
2026-04-06 05:43:53+00:00,resolution,2011.3766608145868,883.0175278026111,1128.3591330119757
2026-04-06 06:22:27+00:00,resolution,2072.5547341832716,985.8378191785519,1086.7169150047198
2026-04-06 06:54:53+00:00,resolution,2193.1392946101555,1175.7347647327,1017.4045298774556
2026-04-06 07:08:07+00:00,resolution,2133.055253236015,1175.7347647327,957.3204885033149
2026-04-06 09:06:41+00:00,resolution,2066.1285764201953,1175.7347647327,890.3938116874955
2026-04-06 10:07:25+00:00,resolution,2051.947320891284,1175.7347647327,876.2125561585842
2026-04-06 10:58:13+00:00,resolution,1985.9015527156876,1175.7347647327,810.1667879829878
2026-04-06 12:00:39+00:00,resolution,2106.486113142572,1365.631710286848,740.8544028557238
2026-04-06 12:24:01+00:00,resolution,2074.8341179150584,1365.631710286848,709.2024076282103
2026-04-06 12:52:01+00:00,resolution,2047.2753697236328,1365.631710286848,681.6436594367849
2026-04-06 13:02:25+00:00,resolution,2001.5784079960986,1365.631710286848,635.9466977092508
2026-04-06 14:35:59+00:00,resolution,1987.00549523739,1365.631710286848,621.3737849505421
2026-04-06 14:36:59+00:00,resolution,2038.5905808849989,1455.3449027174715,583.2456781675272
2026-04-06 14:46:03+00:00,resolution,1958.6251814165316,1455.3449027174715,503.28027869906003
2026-04-06 14:56:55+00:00,resolution,2097.743068163043,1674.42818893245,423.3148792305929
2026-04-06 14:58:49+00:00,resolution,2131.175044491845,1734.1281466624537,397.0468978293913
2026-04-06 15:35:55+00:00,resolution,2182.7601301394534,1823.841339093077,358.9187910463763
2026-04-06 15:50:31+00:00,resolution,2156.9049623417445,1823.841339093077,333.06362324866757
2026-04-06 17:00:23+00:00,resolution,2277.4895227686284,2013.738284647225,263.7512381214035
2026-04-06 17:24:09+00:00,resolution,2299.202675390718,2053.947826539983,245.25484885073493
2026-04-06 18:58:51+00:00,resolution,2455.786027145226,2296.712712981081,159.07331416414507
2026-04-06 19:21:27+00:00,resolution,2438.9121281614584,2296.712712981081,142.19941518037723
2026-04-06 19:30:13+00:00,resolution,2355.814379305734,2296.712712981081,59.10166632465294
2026-04-06 19:36:21+00:00,resolution,2395.1582877881706,2366.3479492331808,28.810338554989602
2026-04-06 19:45:13+00:00,resolution,2398.3594365165027,2398.3594365165027,0.0
2026-04-06 21:00:00+00:00,entry,2398.3594365165027,2369.8075384627346,28.551898053767914
2026-04-06 21:00:00+00:00,entry,2398.3594365165027,2129.9715948110843,268.38784170541817
2026-04-06 21:00:00+00:00,entry,2398.3594365165027,2071.817394427323,326.5420420891796
2026-04-06 21:00:00+00:00,entry,2398.3594365165027,2043.4669917726644,354.89244474383827
2026-04-06 21:00:00+00:00,entry,2398.3594365165027,2011.230977840991,387.1284586755117
2026-04-06 21:00:00+00:00,entry,2398.3594365165027,1973.4639955637272,424.8954409527757
2026-04-06 21:00:00+00:00,entry,2398.3594365165027,1956.5659334502727,441.79350306623013
2026-04-06 21:00:00+00:00,entry,2398.3594365165027,1939.6678713368183,458.6915651796846
2026-04-06 21:00:00+00:00,entry,2398.3594365165027,1896.0164118123078,502.3430247041951
2026-04-06 21:00:00+00:00,entry,2398.3594365165027,1857.3734063382892,540.9860301782136
2026-04-06 21:00:00+00:00,entry,2398.3594365165027,1789.9638955486241,608.3955409678787
2026-04-06 21:00:00+00:00,entry,2398.3594365165027,1741.3926271780551,656.9668093384478
2026-04-06 21:00:00+00:00,entry,2398.3594365165027,1689.095742913243,709.2636936032599
2026-04-06 21:00:00+00:00,entry,2398.3594365165027,1640.524474542674,757.834961973829
2026-04-06 21:00:00+00:00,entry,2398.3594365165027,1573.1149637530089,825.244472763494
2026-04-06 21:00:00+00:00,entry,2398.3594365165027,1501.1954500113145,897.1639865051884
2026-04-07 03:06:21+00:00,resolution,2369.807538462735,1501.1954500113145,868.6120884514205
2026-04-07 04:27:19+00:00,resolution,2400.9726610841362,1772.1965162843658,628.7761447997702
2026-04-07 04:48:07+00:00,resolution,2479.6518733680487,1909.0299289520397,570.6219444160088
2026-04-07 04:49:17+00:00,resolution,2513.610047976376,1971.338506215026,542.27154176135
2026-04-07 05:04:21+00:00,resolution,2481.3740340447025,1971.338506215026,510.03552782967665
2026-04-07 05:06:27+00:00,resolution,2443.607051767439,1971.338506215026,472.26854555241266
2026-04-07 05:58:49+00:00,resolution,2426.708989653984,1971.338506215026,455.3704834389582
2026-04-07 06:01:51+00:00,resolution,2409.8109275405295,1971.338506215026,438.4724213255038
2026-04-07 06:04:51+00:00,resolution,2465.367330571725,2070.5463687707315,394.82096180099325
2026-04-07 06:30:11+00:00,resolution,2426.7243250977062,2070.5463687707315,356.17795632697477
2026-04-07 07:02:21+00:00,resolution,2359.314814308041,2070.5463687707315,288.76844553730973
2026-04-07 07:30:21+00:00,resolution,2310.743545937472,2070.5463687707315,240.19717716674063
2026-04-07 12:17:43+00:00,resolution,2258.44666167266,2070.5463687707315,187.9002929019285
2026-04-07 13:37:21+00:00,resolution,2321.533481510296,2182.2044569789364,139.32902453135944
2026-04-07 14:32:37+00:00,resolution,2416.5565268403057,2344.637013098611,71.91951374169437
2026-04-07 15:58:19+00:00,resolution,2344.637013098611,2344.637013098611,0.0
