horizon_min,volume_bucket,n,mae,mean_staleness_min,median_staleness_min,p90_staleness_min,mean_volatility_std,mean_volatility_range,mean_horizon_count_used,decile_volume_min,decile_volume_max
10,Decile 1 (lowest),643,0.44061119751166405,137.70520995334368,9.366666666666667,19.183333333333334,0.008704165573641247,0.030625194401244168,16.398133748055987,88431.65343399995,97653.01383199994
10,Decile 2,642,0.4467336448598131,205.63753894081,9.383333333333333,19.166666666666668,0.00482207118205169,0.016252336448598134,16.021806853582554,97666.63496399978,106881.43025299977
10,Decile 3,643,0.4398654743390358,271.81047174701916,9.366666666666667,19.15,0.00783480978489872,0.027057542768273716,16.157076205287712,106926.299194,117080.93029499936
10,Decile 4,642,0.44721028037383176,301.9201194184839,9.35,19.064999999999998,0.004216054687834814,0.015290498442367604,15.403426791277258,117083.72990699932,129212.42595099966
10,Decile 5,643,0.4483864696734059,267.7739761534474,9.383333333333333,19.116666666666667,0.004750145861767871,0.01632270606531882,15.345256609642302,129249.27908200015,144108.27398100015
10,Decile 6,642,0.43491121495327106,368.9414070612669,9.383333333333333,19.133333333333333,0.003920039929691414,0.01357165109034268,16.462616822429908,144108.9833449998,163933.04739499989
10,Decile 7,642,0.40822352024922115,598.9431983385255,9.4,29.066666666666663,0.008067781851089998,0.027216510903426794,17.82398753894081,164018.97364100002,199565.025801
10,Decile 8,643,0.3372628304821151,879.1326334888544,9.383333333333333,3385.540000000022,0.012340585935899427,0.04304121306376361,20.66407465007776,199565.16298600027,300275.0529909999
10,Decile 9,642,0.2829330218068536,943.0250000000001,9.4,3989.395,0.022617270033416344,0.07871573208722743,23.786604361370717,300653.0830789996,621381.3452940036
10,Decile 10 (highest),643,0.28355676516329703,634.8828926905132,9.366666666666667,47.06333333333402,0.018138880462915993,0.06682737169517886,24.86936236391913,621410.6510470011,172972056.63332495
30,Decile 1 (lowest),638,0.44041144200626964,136.8882183908046,9.333333333333334,19.08333333333333,0.008777480429612815,0.030880877742946712,16.5846394984326,88431.65343399995,97692.75465599968
30,Decile 2,637,0.4465682888540031,205.42148090005233,9.333333333333334,19.05,0.004854812635220615,0.01636420722135008,16.102040816326532,97693.54966299963,106962.44326299951
30,Decile 3,637,0.4396405023547881,272.6422815279958,9.333333333333334,19.073333333333327,0.007992738327994641,0.027559654631083206,16.406593406593405,106962.87608500004,117188.87945699958
30,Decile 4,637,0.44691915227629514,303.2653584510727,9.35,19.066666666666663,0.004224199954191818,0.015335949764521196,15.71585557299843,117215.51321599974,129517.04550800002
30,Decile 5,638,0.44778840125391856,268.54644723092997,9.333333333333334,19.03333333333333,0.00473524226873552,0.01629780564263323,15.296238244514107,129517.13647500006,144386.88338500028
30,Decile 6,637,0.4331742543171115,382.2124803767661,9.366666666666667,19.066666666666663,0.003951272220913278,0.013676609105180534,16.67032967032967,144427.56546799996,164262.091244
30,Decile 7,637,0.4079230769230769,616.817216117216,9.366666666666667,19.106666666666666,0.008188255409428625,0.027561224489795918,17.932496075353217,164286.5742180004,200257.3924129998
30,Decile 8,637,0.3367331240188383,857.2174777603349,9.35,3055.326666666665,0.01245141670082896,0.04347802197802198,20.794348508634222,200313.79869700025,303121.2360809998
30,Decile 9,637,0.28157142857142853,948.3983254840397,9.366666666666667,3969.4,0.02308627246877146,0.08054788069073784,23.98901098901099,303187.61149400024,625282.5868629998
30,Decile 10 (highest),638,0.2827296238244514,635.4113897596657,9.341666666666667,29.066666666666663,0.01793093742128613,0.06595846394984327,24.852664576802507,626396.9356580008,172972056.63332495
60,Decile 1 (lowest),626,0.440952875399361,137.03439829605963,9.316666666666666,9.533333333333331,0.008772809047685818,0.03112140575079872,16.803514376996805,88431.65343399995,97666.63496399978
60,Decile 2,625,0.4453544,207.7036,9.333333333333334,9.533333333333331,0.004899537240756171,0.016904000000000002,16.6224,97667.37895899997,107043.68658100002
60,Decile 3,625,0.43875119999999995,276.21992,9.333333333333334,9.566666666666666,0.007699893181339464,0.026879200000000002,16.664,107062.09093099996,117377.38891199988
60,Decile 4,625,0.4430896,307.00856,9.333333333333334,9.583333333333334,0.004401491130023627,0.0158888,16.2496,117387.82122199988,129864.88060300011
60,Decile 5,625,0.4484736,272.63677333333334,9.35,9.576666666666668,0.004459644664126929,0.015855200000000003,15.4864,129872.20044400053,144884.9410450001
60,Decile 6,625,0.43354,387.47983999999997,9.366666666666667,9.616666666666667,0.0038295713962245566,0.0135184,16.92,144919.3250659999,165098.11831699984
60,Decile 7,625,0.4034232,635.82312,9.366666666666667,19.016666666666666,0.008438848425881128,0.028514400000000002,18.2496,165167.9320930001,201218.72861199972
60,Decile 8,625,0.3306048,894.9109333333334,9.366666666666667,5423.14666666669,0.01287597246017173,0.0451144,21.2704,201228.2900600001,305409.8481860004
60,Decile 9,625,0.2818728,939.2388800000001,9.383333333333333,3939.38,0.02334375034680152,0.0820656,24.1552,305508.47823799966,630465.2449630004
60,Decile 10 (highest),625,0.2834504,634.2874933333334,9.35,39.083333333333336,0.017914281760158125,0.0655336,25.136,630750.8434499997,172972056.63332495
120,Decile 1 (lowest),612,0.439108660130719,138.71307189542483,9.316666666666666,9.616666666666667,0.009021173292167846,0.03198611111111111,17.248366013071895,88431.65343399995,97705.75495699992
120,Decile 2,611,0.44327905073649754,210.5030278232406,9.333333333333334,9.566666666666666,0.0049417821896206495,0.01745253682487725,17.14075286415712,97712.46970499997,107219.90099199997
120,Decile 3,611,0.43976268412438624,279.86331151118384,9.35,9.9,0.0077549064658415994,0.026851063829787237,16.99509001636661,107227.22746799998,117685.4305099999
120,Decile 4,611,0.4412954173486089,339.04705400982,9.35,9.65,0.004472877464806156,0.016160392798690672,16.564648117839607,117698.2853379992,130343.87419999971
120,Decile 5,612,0.4466486928104575,272.2242374727669,9.358333333333334,9.615,0.004460059702526257,0.01606372549019608,15.893790849673202,130366.07885399937,145390.25832999995
120,Decile 6,611,0.4326006546644845,369.0704582651391,9.383333333333333,9.616666666666667,0.004093781811156237,0.014490998363338791,17.355155482815057,145438.78667699988,165995.83546399983
120,Decile 7,611,0.3980327332242226,658.4060283687943,9.4,19.15,0.00846721606357287,0.028644026186579376,18.50900163666121,166005.95907200046,202204.40109799893
120,Decile 8,611,0.3248117839607201,934.1882433169668,9.366666666666667,6109.083333333333,0.01304617028388304,0.04594108019639934,21.72176759410802,202226.31045900003,309488.0174829995
120,Decile 9,611,0.28440589198036004,926.2798417894162,9.383333333333333,3879.35,0.02364645824839902,0.08341571194762686,24.2569558101473,310193.8803590002,635161.605063
120,Decile 10 (highest),612,0.2842990196078431,627.3619281045752,9.383333333333333,19.19833333333333,0.018136926717875326,0.06635702614379085,25.423202614379086,635706.7937249998,172972056.63332495
180,Decile 1 (lowest),593,0.4383364249578415,141.48799887577292,9.3,9.6,0.008993140176466845,0.032201517706576734,17.87858347386172,88431.65343399995,97834.59638100016
180,Decile 2,593,0.4410548060708263,214.89072512647553,9.316666666666666,9.583333333333334,0.005094139907966967,0.0179822934232715,17.524451939291737,97851.865916,107299.28898200011
180,Decile 3,593,0.43611804384485664,285.6035975267004,9.3,9.6,0.008017486602173635,0.027910623946037102,17.458684654300168,107303.22120899972,117806.81967100003
180,Decile 4,592,0.43810472972972975,346.94853603603605,9.316666666666666,9.616666666666667,0.004336140815864931,0.0157820945945946,16.96283783783784,117842.65623699996,130479.14139500004
180,Decile 5,593,0.44288870151770654,301.95056211354694,9.35,9.6,0.004859021302744393,0.017812816188870154,16.502529510961214,130484.53161500009,145985.3947259998
180,Decile 6,593,0.4350564924114671,353.6441821247892,9.35,9.633333333333333,0.0036133550882081226,0.012918212478920743,17.4822934232715,146033.64603099987,166571.51606299993
180,Decile 7,592,0.3955118243243243,687.2088963963964,9.383333333333333,19.1,0.008633258144462648,0.029179054054054056,19.006756756756758,166656.53974500007,203028.0023289996
180,Decile 8,593,0.32147639123102867,941.8476110174255,9.333333333333334,6313.443333333356,0.012462121686112795,0.045029510961214166,22.365935919055648,203115.647382,313987.9694390004
180,Decile 9,593,0.27938785834738616,976.3725688589095,9.366666666666667,6005.360000000005,0.02418825976074989,0.08573102866779089,24.86846543001686,314110.79968599987,640212.8634249978
180,Decile 10 (highest),593,0.2864510961214165,611.2507869589657,9.366666666666667,19.113333333333337,0.018307787588136625,0.06714418212478922,25.770657672849914,641351.5254000005,172972056.63332495
240,Decile 1 (lowest),576,0.43686111111111114,144.56614583333334,9.3,9.933333333333334,0.00903162135891447,0.0325625,18.557291666666668,88431.65343399995,98095.83393799992
240,Decile 2,575,0.43910521739130437,220.08808695652175,9.333333333333334,9.643333333333334,0.005256361694114408,0.01854434782608696,18.015652173913043,98112.6661109998,107469.157088
240,Decile 3,576,0.4344296875,292.3708622685185,9.333333333333334,19.116666666666667,0.008065363049166628,0.02832725694444445,17.70138888888889,107500.71887000006,118174.29896499972
240,Decile 4,575,0.43735913043478264,354.8542608695652,9.333333333333334,19.116666666666667,0.004486907011318129,0.016196521739130436,17.471304347826088,118220.44906200006,131123.49112499962
240,Decile 5,576,0.44008680555555557,308.9546296296296,9.35,19.116666666666667,0.005122842782473291,0.01884548611111111,17.104166666666668,131166.4676169999,146863.46639900014
240,Decile 6,575,0.43289652173913046,374.69115942028986,9.35,19.080000000000002,0.003953020926583795,0.014227826086956523,18.144347826086957,146928.6267499998,168426.01631699968
240,Decile 7,575,0.3921452173913043,709.7970724637681,9.366666666666667,19.98333333333333,0.008948784332852289,0.03055826086956522,19.387826086956522,168490.08575300002,206826.5894040006
240,Decile 8,576,0.3149592013888889,964.2296585648148,9.333333333333334,6964.258333333333,0.012620980142606228,0.04581076388888889,22.651041666666668,206836.29868999988,322056.88636099995
240,Decile 9,575,0.2827182608695652,992.33,9.366666666666667,6545.166666666687,0.0243719483353727,0.08608260869565218,25.064347826086955,322484.4204630001,649054.052956999
240,Decile 10 (highest),576,0.2866553819444444,608.8891782407408,9.333333333333334,19.216666666666665,0.018512316963116126,0.06817361111111112,26.109375,649370.9538039993,172972056.63332495
300,Decile 1 (lowest),555,0.43373423423423424,148.50039039039038,9.333333333333334,9.866666666666674,0.009425251255238576,0.03395585585585586,19.18198198198198,88432.19110999956,98201.25242799985
300,Decile 2,555,0.4380207207207207,241.41372372372373,9.35,19.016666666666666,0.005176356772410583,0.018555855855855858,18.594594594594593,98214.43023500017,107639.88549599989
300,Decile 3,554,0.43466516245487363,296.2322202166065,9.35,19.05,0.00811088802360548,0.028902527075812274,18.303249097472925,107681.26591599987,118555.48548199976
300,Decile 4,555,0.43220630630630635,383.3998198198198,9.35,9.72,0.004516777562997529,0.0163963963963964,18.093693693693695,118571.02001000008,132123.4132850001
300,Decile 5,555,0.4353936936936937,313.2342042042042,9.383333333333333,9.66,0.005249161125071837,0.019374774774774776,17.823423423423424,132129.28432300003,148570.3408609997
300,Decile 6,554,0.42828339350180505,407.52358604091455,9.383333333333333,9.645,0.004711406368624345,0.016578519855595667,18.65884476534296,148583.75915899948,170618.81679699983
300,Decile 7,555,0.38906666666666667,729.2531531531531,9.4,19.633333333333333,0.008656073989131801,0.0307972972972973,20.05045045045045,170762.16654600005,210976.3050899992
300,Decile 8,554,0.30877707581227437,1018.104091456077,9.366666666666667,6960.5,0.013112509423782635,0.04713447653429603,23.072202166064983,211009.22331499984,334160.6735170003
300,Decile 9,555,0.28025045045045044,990.5164264264265,9.383333333333333,5923.136666666667,0.024742664603002177,0.0887927927927928,25.446846846846846,334617.3126600003,676484.4567290006
300,Decile 10 (highest),555,0.2859063063063063,583.6847747747747,9.366666666666667,19.110000000000003,0.017919742850347187,0.06588378378378379,26.23963963963964,677047.8996270108,172972056.63332495
360,Decile 1 (lowest),537,0.4320065176908753,151.77060831781503,9.4,13.653333333333645,0.009752271281596343,0.03514990689013036,19.620111731843576,88432.19110999956,98214.43023500017
360,Decile 2,536,0.4353544776119403,247.6703358208955,9.416666666666666,10.0,0.0055569077467253454,0.02019962686567164,19.11007462686567,98234.50994099976,107762.81570900002
360,Decile 3,537,0.4343389199255121,302.8158286778399,9.4,9.956666666666667,0.008534677298912162,0.030276536312849166,18.897579143389198,107855.96399199976,118843.30919599978
360,Decile 4,536,0.42748414179104477,450.27860696517416,9.416666666666666,9.95,0.004332319609207421,0.015619402985074627,18.65858208955224,118852.31544399985,132708.85660999993
360,Decile 5,537,0.4314450651769088,279.54891371818746,9.416666666666666,9.933333333333334,0.005612007901363838,0.020964618249534453,18.478584729981378,132732.5917869998,149354.67323999983
360,Decile 6,536,0.429910447761194,402.1407960199005,9.433333333333334,9.958333333333334,0.004764212329250267,0.01643376865671642,18.792910447761194,149359.23696399995,172527.84156999958
360,Decile 7,536,0.3731735074626865,811.3064676616915,9.466666666666669,19.25,0.009262497527136145,0.033378731343283584,21.08955223880597,172600.85523000025,216362.3741489997
360,Decile 8,537,0.30451396648044693,1087.0475791433894,9.416666666666666,7243.31,0.0139155345299972,0.05009776536312849,23.335195530726256,216374.3578990001,342148.3327320001
360,Decile 9,536,0.2815625,922.7340485074627,9.45,3209.3999999999996,0.02511182832232821,0.09008488805970151,25.73507462686567,342182.14203400014,689903.4105250001
360,Decile 10 (highest),537,0.2841312849162011,584.8283985102421,9.433333333333334,19.206666666666667,0.017887344903851705,0.06561545623836126,26.34264432029795,689942.2988790005,172972056.63332495
420,Decile 1 (lowest),517,0.43018471953578336,155.62898130238557,9.3,9.633333333333333,0.010006841624172938,0.03609574468085106,20.007736943907158,88432.19110999956,98174.77404899996
420,Decile 2,517,0.4318007736943907,254.1161831076725,9.333333333333334,9.65,0.005768428412167679,0.02098065764023211,19.607350096711798,98201.25242799985,107855.96399199976
420,Decile 3,517,0.430201160541586,311.6681173436492,9.316666666666666,9.67666666666667,0.008884601315394534,0.03161702127659574,19.516441005802708,107883.42173099988,119032.48381899927
420,Decile 4,517,0.4236934235976789,478.7356866537718,9.316666666666666,9.806666666666668,0.0043163669725247355,0.015908123791102517,19.36750483558994,119047.90504899972,133172.97355199963
420,Decile 5,517,0.4250860735009671,334.341360412637,9.316666666666666,9.64,0.005767095244860618,0.021438104448742747,19.20502901353965,133220.28559299948,150872.7827400001
420,Decile 6,516,0.4220455426356589,431.28921188630494,9.35,9.741666666666667,0.00492874457998781,0.01712403100775194,19.57170542635659,150881.8531509996,175845.64462200005
420,Decile 7,517,0.36591295938104446,833.140328820116,9.366666666666667,2065.520000000061,0.009832043559454055,0.03549903288201161,21.60154738878143,175855.30056499952,221706.31489
420,Decile 8,517,0.2995899419729207,1089.4976144422951,9.35,7183.31,0.014446755472154484,0.05193326885880078,23.783365570599614,221737.99032400048,354011.2814490003
420,Decile 9,517,0.2841402321083172,930.5195680206318,9.333333333333334,5737.446666666669,0.025695235756090864,0.09254352030947777,25.934235976789168,355074.23200400017,705993.4442159995
420,Decile 10 (highest),517,0.2811073500967118,570.740328820116,9.316666666666666,19.2,0.017726332849315633,0.06506189555125726,26.39651837524178,706428.3342010011,172972056.63332495
480,Decile 1 (lowest),496,0.42819153225806456,160.99905913978495,9.383333333333333,19.15,0.010115657692839753,0.03683770161290322,20.31451612903226,88436.76449999989,97973.076203
480,Decile 2,496,0.429585685483871,262.96932123655915,9.4,19.15833333333333,0.00606625953963923,0.021438508064516127,20.02016129032258,97973.58892599998,107620.71272500003
480,Decile 3,496,0.42648891129032257,322.93477822580644,9.416666666666666,19.208333333333332,0.008835216644128206,0.032015120967741936,20.213709677419356,107639.85415000004,119072.74089699928
480,Decile 4,496,0.41909979838709677,495.98390456989245,9.416666666666666,19.2,0.004460731517476124,0.01652318548387097,19.889112903225808,119077.92187799978,133388.9271079998
480,Decile 5,496,0.4194405241935484,346.0648185483871,9.416666666666666,19.166666666666668,0.006127098971834727,0.02303024193548387,20.12298387096774,133406.5832409998,151739.89625300004
480,Decile 6,496,0.4144233870967742,487.549563172043,9.45,19.23333333333333,0.005363748774098948,0.019395161290322583,20.296370967741936,151770.78131000008,178797.785307
480,Decile 7,496,0.3582953629032258,831.7908602150537,9.45,2184.508333333333,0.010853784312114216,0.037985887096774196,22.268145161290324,178832.62642799993,225789.6410329998
480,Decile 8,496,0.2877066532258064,1214.286760752688,9.433333333333334,7859.283333333333,0.015201944148930361,0.05460685483870968,24.493951612903224,225839.51558299983,371604.6787160001
480,Decile 9,496,0.2900262096774193,895.7651881720429,9.416666666666666,2354.3500000000004,0.024100090072049878,0.0897953629032258,26.068548387096776,371972.8935900005,728266.996192
480,Decile 10 (highest),496,0.27498790322580646,558.0293346774193,9.4,19.83333333333333,0.017340643180082466,0.06385584677419355,26.574596774193548,728990.9041820004,172972056.63332495
540,Decile 1 (lowest),477,0.4264098532494759,164.20723270440251,9.266666666666667,9.566666666666666,0.010501853838405278,0.03826310272536688,20.656184486373167,88436.76449999989,97901.84662799984
540,Decile 2,476,0.4262489495798319,270.40931372549016,9.3,9.583333333333334,0.006115063509463854,0.021877100840336137,20.418067226890756,97951.1842529999,107553.58208099988
540,Decile 3,477,0.42374528301886794,331.5164919636618,9.316666666666666,9.590000000000002,0.008912968523572333,0.032242138364779876,20.61425576519916,107561.67896599988,119011.94992199968
540,Decile 4,476,0.4154149159663866,511.8442577030812,9.316666666666666,9.6,0.004731055501784579,0.01759558823529412,20.502100840336134,119019.94076400014,133435.67547899994
540,Decile 5,477,0.41580083857442346,369.2142557651992,9.333333333333334,9.616666666666667,0.006311944410047978,0.02379035639412998,20.71698113207547,133474.2413429998,152639.3325530003
540,Decile 6,476,0.4047426470588235,506.99957983193275,9.333333333333334,9.616666666666667,0.0058689132679472485,0.022191176470588235,21.258403361344538,152770.93363999974,181389.9627229999
540,Decile 7,476,0.34762184873949575,909.8829831932773,9.358333333333334,5479.158333333333,0.011099141850345783,0.03957247899159664,23.218487394957982,181446.8560759996,232818.16084500027
540,Decile 8,477,0.27677358490566034,1262.1309573724668,9.35,7839.256666666668,0.015699860052966662,0.05608385744234801,25.0251572327044,232825.137071,386848.8922920003
540,Decile 9,476,0.2924737394957983,861.7315826330532,9.35,1829.3249999999998,0.025267521330862408,0.09397478991596639,26.15546218487395,387230.5966719997,757753.7393700011
540,Decile 10 (highest),477,0.27322955974842766,555.1135220125786,9.316666666666666,9.623333333333335,0.016464390036605433,0.06116142557651992,26.61635220125786,758169.9312949987,172972056.63332495
600,Decile 1 (lowest),458,0.4237816593886463,169.5415938864629,9.283333333333331,9.566666666666666,0.010890749833155872,0.039675764192139744,20.895196506550217,88436.76449999989,97819.92214999984
600,Decile 2,457,0.42481509846827137,261.59704595185997,9.316666666666666,9.573333333333334,0.006396258366276347,0.02291794310722101,20.919037199124727,97827.72095399996,107506.71760099976
600,Decile 3,457,0.41802735229759297,380.3570386579139,9.316666666666666,19.166666666666668,0.009131741401455815,0.03323741794310722,21.26477024070022,107552.94388200004,119144.92526099984
600,Decile 4,458,0.4120251091703057,527.1158296943231,9.316666666666666,19.155,0.005243603933517655,0.019395196506550222,21.20305676855895,119189.6457569999,134506.64061399992
600,Decile 5,457,0.4140010940919037,400.92895696571844,9.35,19.166666666666668,0.005856629831838134,0.022323851203501093,21.2253829321663,134536.9539350002,153986.34548600003
600,Decile 6,457,0.3928894967177243,539.1824945295405,9.333333333333334,19.2,0.006848979007347582,0.02630525164113786,22.03063457330416,153993.656454,184741.3646479996
600,Decile 7,458,0.32925545851528387,989.6657933042213,9.366666666666667,6708.286666666669,0.012383788099805832,0.045102620087336245,23.958515283842793,184834.75263000003,240065.83791799948
600,Decile 8,457,0.27240371991247264,1227.359445660102,9.366666666666667,7701.203333333334,0.014657806380257994,0.05193107221006565,25.474835886214443,240456.3681529996,402653.2628330002
600,Decile 9,457,0.2917964989059081,913.875893508388,9.35,3591.3933333334435,0.026073053579600748,0.09752516411378556,26.315098468271334,403416.80333800014,788007.4828729996
600,Decile 10 (highest),458,0.2751069868995633,527.9906477438137,9.316666666666666,19.205,0.015557358476587783,0.05803056768558953,26.70524017467249,788232.8774610005,172972056.63332495
660,Decile 1 (lowest),441,0.4209308390022676,173.66432350718063,9.35,9.566666666666666,0.011170461852927124,0.04089909297052154,21.392290249433106,88436.76449999989,97951.1842529999
660,Decile 2,440,0.4194863636363636,287.3045833333333,9.366666666666667,9.583333333333334,0.006865222830296352,0.02493636363636364,21.545454545454547,97954.11940599995,108016.05593499972
660,Decile 3,440,0.4090829545454545,408.13689393939393,9.383333333333333,9.616666666666667,0.009622927142740592,0.03457045454545455,21.977272727272727,108023.4889210001,120269.91764799992
660,Decile 4,440,0.4097056818181818,546.1807196969697,9.4,9.583333333333334,0.005660930322724056,0.021222727272727275,21.615909090909092,120305.69362400024,135993.72559699992
660,Decile 5,441,0.4106950113378685,424.1051776266062,9.383333333333333,9.616666666666667,0.005615757735973884,0.021515873015873016,21.73015873015873,136005.93767299983,156400.72896699962
660,Decile 6,440,0.38639886363636367,538.5769318181818,9.383333333333333,9.616666666666667,0.007472712981188851,0.028703409090909092,22.55,156449.66564000002,188300.16786500005
660,Decile 7,440,0.3137931818181818,1165.0113257575758,9.416666666666666,7547.228333333335,0.012454293181990603,0.04514772727272728,24.28409090909091,188336.119941,248119.52099799996
660,Decile 8,440,0.2690818181818182,1142.1219696969697,9.383333333333333,7457.213333333338,0.015762391070973804,0.056179545454545454,25.913636363636364,248884.878183,417092.7476779996
660,Decile 9,440,0.2865329545454545,900.235303030303,9.383333333333333,2562.323333333407,0.0269953894578575,0.10023977272727272,26.48409090909091,417746.51305999927,806600.3579200017
660,Decile 10 (highest),441,0.2746972789115646,524.5179138321995,9.383333333333333,9.616666666666667,0.014952210593552725,0.05655895691609978,26.773242630385486,806990.4095559991,172972056.63332495
720,Decile 1 (lowest),424,0.4162853773584906,178.5490172955975,9.35,9.55,0.011946627253307791,0.043387971698113204,21.983490566037737,88436.76449999989,98283.85311900004
720,Decile 2,424,0.4140507075471698,295.5185534591195,9.375,9.55,0.006900952459236523,0.025686320754716982,22.117924528301888,98318.60673100014,108665.15323099974
720,Decile 3,424,0.4039304245283019,439.5652908805031,9.366666666666667,9.578333333333333,0.010263637511194653,0.03688325471698113,22.382075471698112,108691.2923019999,121512.1480029997
720,Decile 4,424,0.4023419811320754,580.2013757861636,9.383333333333333,9.583333333333334,0.006635471344389696,0.025086084905660378,22.43632075471698,121541.09607099954,137630.0209789996
